order_item_id,order_id,book_id,book_title,book_author,quantity,price_at_time,total_price
405,98,31,Me Before You,Jojo Moyes,3,16.03,48.09
406,98,71,Anna Karenina,Leo Tolstoy,2,22.7,45.4
407,98,17,Neuromancer,William Gibson,2,16.61,33.22
408,99,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,1,11.42,11.42
409,99,77,Life of Pi,Yann Martel,2,12.97,25.94
410,99,60,Good to Great,Jim Collins,2,14.6,29.2
411,99,56,The Republic,Plato,1,15.74,15.74
412,99,53,Divergent,Veronica Roth,1,13.42,13.42
413,99,51,The Hunger Games,Suzanne Collins,2,15.76,31.52
414,99,95,The Song of Achilles,Madeline Miller,1,14.56,14.56
415,99,31,Me Before You,Jojo Moyes,1,12.86,12.86
416,100,70,War and Peace,Leo Tolstoy,2,21.85,43.7
417,100,49,Frankenstein,Mary Shelley,3,15.43,46.29
418,100,8,The Brothers Karamazov,Fyodor Dostoevsky,3,25.36,76.08
419,100,32,The Girl with the Dragon Tattoo,Stieg Larsson,3,17.97,53.91
420,100,62,The Selfish Gene,Richard Dawkins,1,16.67,16.67
421,100,9,Wuthering Heights,Emily Brontë,1,14.17,14.17
422,100,43,The Book Thief,Markus Zusak,2,13.61,27.22
423,101,63,The Code Breaker,Walter Isaacson,2,21.35,42.7
424,101,23,A Game of Thrones,George R.R. Martin,3,16.78,50.34
425,101,82,Circe,Madeline Miller,2,18.88,37.76
426,101,29,Outlander,Diana Gabaldon,2,17.64,35.28
427,101,100,Anxious People,Fredrik Backman,2,17.68,35.36
428,101,95,The Song of Achilles,Madeline Miller,2,14.83,29.66
429,101,48,Dracula,Bram Stoker,1,15.74,15.74
430,101,67,The Divine Comedy,Dante Alighieri,2,21.1,42.2
431,102,99,Such a Fun Age,Kiley Reid,3,15.86,47.58
432,102,53,Divergent,Veronica Roth,2,18.5,37.0
433,102,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,3,16.92,50.76
434,102,37,The Murder of Roger Ackroyd,Agatha Christie,3,13.14,39.42
435,102,79,The Time Traveler's Wife,Audrey Niffenegger,2,18.91,37.82
436,102,60,Good to Great,Jim Collins,2,15.79,31.58
437,102,23,A Game of Thrones,George R.R. Martin,1,17.89,17.89
438,102,52,The Fault in Our Stars,John Green,3,13.32,39.96
439,103,58,Think and Grow Rich,Napoleon Hill,3,14.52,43.56
440,103,64,Leaves of Grass,Walt Whitman,1,14.16,14.16
441,103,32,The Girl with the Dragon Tattoo,Stieg Larsson,1,17.7,17.7
442,103,100,Anxious People,Fredrik Backman,2,15.07,30.14
443,103,27,Pride and Prejudice,Jane Austen,2,11.28,22.56
444,103,73,Robinson Crusoe,Daniel Defoe,1,14.73,14.73
445,103,63,The Code Breaker,Walter Isaacson,3,25.58,76.74
446,104,51,The Hunger Games,Suzanne Collins,3,16.15,48.45
447,104,100,Anxious People,Fredrik Backman,1,17.77,17.77
448,104,69,Les Misérables,Victor Hugo,3,27.21,81.63
449,105,45,The Pillars of the Earth,Ken Follett,3,19.34,58.02
450,105,72,Treasure Island,Robert Louis Stevenson,1,13.12,13.12
451,105,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,3,17.68,53.04
452,105,5,Moby Dick,Herman Melville,1,17.74,17.74
453,106,57,Man's Search for Meaning,Viktor E. Frankl,2,12.97,25.94
454,106,100,Anxious People,Fredrik Backman,2,15.06,30.12
455,106,68,Don Quixote,Miguel de Cervantes,2,26.1,52.2
456,106,39,Educated,Tara Westover,3,19.92,59.76
457,106,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,12.26,12.26
458,106,66,The Sun and Her Flowers,Rupi Kaur,1,17.12,17.12
459,107,24,The Name of the Wind,Patrick Rothfuss,3,14.77,44.31
460,107,66,The Sun and Her Flowers,Rupi Kaur,3,17.44,52.32
461,107,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,16.59,16.59
462,107,47,The Shining,Stephen King,1,20.27,20.27
463,107,75,Into the Wild,Jon Krakauer,3,12.49,37.47
464,107,32,The Girl with the Dragon Tattoo,Stieg Larsson,2,19.33,38.66
465,107,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,2,11.22,22.44
466,108,15,Fahrenheit 451,Ray Bradbury,3,12.21,36.63
467,108,95,The Song of Achilles,Madeline Miller,3,15.33,45.99
468,108,45,The Pillars of the Earth,Ken Follett,1,21.95,21.95
469,108,17,Neuromancer,William Gibson,3,14.33,42.99
470,108,43,The Book Thief,Markus Zusak,1,14.62,14.62
471,108,82,Circe,Madeline Miller,1,20.3,20.3
472,108,47,The Shining,Stephen King,3,19.2,57.6
473,108,28,Sense and Sensibility,Jane Austen,2,13.65,27.3
474,109,37,The Murder of Roger Ackroyd,Agatha Christie,1,15.92,15.92
475,110,31,Me Before You,Jojo Moyes,2,18.94,37.88
476,111,30,The Notebook,Nicholas Sparks,1,14.16,14.16
477,111,14,Brave New World,Aldous Huxley,1,17.8,17.8
478,111,58,Think and Grow Rich,Napoleon Hill,3,18.36,55.08
479,111,7,Jane Eyre,Charlotte Brontë,2,15.34,30.68
480,111,74,The Adventures of Tom Sawyer,Mark Twain,3,14.25,42.75
481,111,88,The Power,Naomi Alderman,2,20.44,40.88
482,111,16,The Martian,Andy Weir,3,19.0,57.0
483,112,100,Anxious People,Fredrik Backman,2,14.87,29.74
484,112,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,1,18.25,18.25
485,112,68,Don Quixote,Miguel de Cervantes,1,21.65,21.65
486,112,17,Neuromancer,William Gibson,2,16.6,33.2
487,113,39,Educated,Tara Westover,3,19.3,57.9
488,113,27,Pride and Prejudice,Jane Austen,2,13.98,27.96
489,113,64,Leaves of Grass,Walt Whitman,2,19.4,38.8
490,113,22,The Hobbit,J.R.R. Tolkien,3,16.23,48.69
491,114,53,Divergent,Veronica Roth,1,13.5,13.5
492,115,73,Robinson Crusoe,Daniel Defoe,2,11.0,22.0
493,115,4,One Hundred Years of Solitude,Gabriel García Márquez,3,12.96,38.88
494,115,2,To Kill a Mockingbird,Harper Lee,2,15.78,31.56
495,115,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,16.24,32.48
496,115,92,The Guest List,Lucy Foley,3,13.07,39.21
497,116,31,Me Before You,Jojo Moyes,2,15.19,30.38
498,116,98,The Vanishing Half,Brit Bennett,2,22.87,45.74
499,116,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,18.55,37.1
500,116,43,The Book Thief,Markus Zusak,3,19.83,59.49
501,116,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,17.76,35.52
502,116,17,Neuromancer,William Gibson,1,15.1,15.1
503,116,94,The Invisible Bridge,Julie Orringer,3,21.53,64.59
504,117,45,The Pillars of the Earth,Ken Follett,2,21.39,42.78
505,117,75,Into the Wild,Jon Krakauer,1,15.56,15.56
506,117,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,2,13.49,26.98
507,117,12,Dune,Frank Herbert,1,12.83,12.83
508,117,23,A Game of Thrones,George R.R. Martin,2,22.39,44.78
509,117,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,19.24,19.24
510,118,98,The Vanishing Half,Brit Bennett,3,21.18,63.54
511,118,33,Gone Girl,Gillian Flynn,1,13.5,13.5
512,118,90,The Thursday Murder Club,Richard Osman,3,13.65,40.95
513,119,42,Atomic Habits,James Clear,1,20.56,20.56
514,120,56,The Republic,Plato,2,13.53,27.06
515,120,9,Wuthering Heights,Emily Brontë,3,11.38,34.14
516,120,51,The Hunger Games,Suzanne Collins,1,13.55,13.55
517,120,68,Don Quixote,Miguel de Cervantes,1,18.8,18.8
518,120,47,The Shining,Stephen King,3,18.02,54.06
519,121,35,And Then There Were None,Agatha Christie,2,12.97,25.94
520,121,91,Normal People,Sally Rooney,2,19.25,38.5
521,121,79,The Time Traveler's Wife,Audrey Niffenegger,1,17.28,17.28
522,121,51,The Hunger Games,Suzanne Collins,1,14.94,14.94
523,122,100,Anxious People,Fredrik Backman,1,15.89,15.89
524,122,69,Les Misérables,Victor Hugo,3,26.87,80.61
525,122,4,One Hundred Years of Solitude,Gabriel García Márquez,1,17.48,17.48
526,122,43,The Book Thief,Markus Zusak,3,17.86,53.58
527,122,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,14.04,14.04
528,123,83,Klara and the Sun,Kazuo Ishiguro,2,22.43,44.86
529,123,91,Normal People,Sally Rooney,3,19.14,57.42
530,123,30,The Notebook,Nicholas Sparks,2,13.72,27.44
531,123,45,The Pillars of the Earth,Ken Follett,2,20.34,40.68
532,124,75,Into the Wild,Jon Krakauer,1,13.18,13.18
533,124,53,Divergent,Veronica Roth,3,15.76,47.28
534,124,67,The Divine Comedy,Dante Alighieri,2,19.28,38.56
535,124,5,Moby Dick,Herman Melville,3,16.38,49.14
536,124,37,The Murder of Roger Ackroyd,Agatha Christie,1,16.14,16.14
537,124,3,The Catcher in the Rye,J.D. Salinger,3,16.53,49.59
538,125,10,The Odyssey,Homer,1,16.76,16.76
539,125,29,Outlander,Diana Gabaldon,3,18.56,55.68
540,126,53,Divergent,Veronica Roth,3,18.44,55.32
541,126,37,The Murder of Roger Ackroyd,Agatha Christie,1,15.08,15.08
542,126,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,10.97,10.97
543,126,90,The Thursday Murder Club,Richard Osman,3,17.37,52.11
544,126,52,The Fault in Our Stars,John Green,3,15.12,45.36
545,126,76,The Kite Runner,Khaled Hosseini,1,14.86,14.86
546,126,96,Big Little Lies,Liane Moriarty,3,19.68,59.04
547,127,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,21.42,21.42
548,127,71,Anna Karenina,Leo Tolstoy,3,20.48,61.44
549,127,69,Les Misérables,Victor Hugo,1,28.23,28.23
550,127,99,Such a Fun Age,Kiley Reid,3,20.06,60.18
551,127,11,1984,George Orwell,3,11.29,33.87
552,127,8,The Brothers Karamazov,Fyodor Dostoevsky,2,22.82,45.64
553,127,46,Cold Mountain,Charles Frazier,1,16.84,16.84
554,127,29,Outlander,Diana Gabaldon,1,21.79,21.79
555,128,8,The Brothers Karamazov,Fyodor Dostoevsky,3,24.24,72.72
556,129,36,The Silent Patient,Alex Michaelides,2,21.97,43.94
557,129,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,19.19,19.19
558,129,41,Becoming,Michelle Obama,1,25.91,25.91
559,129,62,The Selfish Gene,Richard Dawkins,2,17.23,34.46
560,129,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,10.56,21.12
561,129,84,The Handmaid's Tale,Margaret Atwood,3,18.87,56.61
562,130,69,Les Misérables,Victor Hugo,1,26.7,26.7
563,131,93,The Invisible Life of Addie LaRue,V.E. Schwab,2,19.07,38.14
564,131,59,The Lean Startup,Eric Ries,2,20.18,40.36
565,131,95,The Song of Achilles,Madeline Miller,1,15.94,15.94
566,131,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,12.62,12.62
567,131,72,Treasure Island,Robert Louis Stevenson,2,13.56,27.12
568,131,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,3,14.4,43.2
569,131,84,The Handmaid's Tale,Margaret Atwood,2,18.62,37.24
570,132,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,12.13,24.26
571,132,60,Good to Great,Jim Collins,3,20.17,60.51
572,132,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,3,11.67,35.01
573,132,32,The Girl with the Dragon Tattoo,Stieg Larsson,2,15.07,30.14
574,132,30,The Notebook,Nicholas Sparks,2,15.0,30.0
575,132,61,A Brief History of Time,Stephen Hawking,2,18.19,36.38
576,132,78,The Alchemist,Paulo Coelho,3,16.53,49.59
577,133,61,A Brief History of Time,Stephen Hawking,1,15.31,15.31
578,133,59,The Lean Startup,Eric Ries,3,17.54,52.62
579,133,86,"Where Are You Going, Bernadette",Maria Semple,3,13.73,41.19
580,133,31,Me Before You,Jojo Moyes,1,18.26,18.26
581,133,79,The Time Traveler's Wife,Audrey Niffenegger,3,18.99,56.97
582,133,28,Sense and Sensibility,Jane Austen,1,10.94,10.94
583,134,24,The Name of the Wind,Patrick Rothfuss,3,15.42,46.26
584,135,96,Big Little Lies,Liane Moriarty,3,17.57,52.71
585,135,3,The Catcher in the Rye,J.D. Salinger,1,15.14,15.14
586,135,54,The Perks of Being a Wallflower,Stephen Chbosky,1,12.43,12.43
587,135,52,The Fault in Our Stars,John Green,3,16.27,48.81
588,135,69,Les Misérables,Victor Hugo,3,23.38,70.14
589,135,75,Into the Wild,Jon Krakauer,2,15.13,30.26
590,135,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,1,16.02,16.02
591,135,41,Becoming,Michelle Obama,1,19.86,19.86
592,136,18,Ender's Game,Orson Scott Card,1,14.93,14.93
593,137,8,The Brothers Karamazov,Fyodor Dostoevsky,3,20.85,62.55
594,137,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,10.74,21.48
595,137,62,The Selfish Gene,Richard Dawkins,2,14.16,28.32
596,137,71,Anna Karenina,Leo Tolstoy,3,20.97,62.91
597,137,11,1984,George Orwell,2,15.02,30.04
598,137,34,The Da Vinci Code,Dan Brown,3,17.37,52.11
599,137,70,War and Peace,Leo Tolstoy,2,26.12,52.24
600,137,27,Pride and Prejudice,Jane Austen,2,12.97,25.94
601,138,29,Outlander,Diana Gabaldon,3,22.06,66.18
602,138,89,Project Hail Mary,Andy Weir,2,24.94,49.88
603,139,61,A Brief History of Time,Stephen Hawking,2,15.11,30.22
604,139,99,Such a Fun Age,Kiley Reid,2,16.67,33.34
605,139,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,18.51,37.02
606,139,12,Dune,Frank Herbert,1,18.25,18.25
607,139,15,Fahrenheit 451,Ray Bradbury,2,14.71,29.42
608,139,67,The Divine Comedy,Dante Alighieri,1,21.6,21.6
609,140,79,The Time Traveler's Wife,Audrey Niffenegger,3,13.77,41.31
610,140,22,The Hobbit,J.R.R. Tolkien,1,17.37,17.37
611,141,71,Anna Karenina,Leo Tolstoy,3,24.63,73.89
612,142,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,10.98,10.98
613,142,80,Where the Crawdads Sing,Delia Owens,3,16.79,50.37
614,143,60,Good to Great,Jim Collins,2,20.55,41.1
615,143,62,The Selfish Gene,Richard Dawkins,2,15.79,31.58
616,143,55,Meditations,Marcus Aurelius,3,12.67,38.01
617,143,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,1,13.7,13.7
618,144,63,The Code Breaker,Walter Isaacson,1,27.42,27.42
619,144,13,Foundation,Isaac Asimov,1,12.39,12.39
620,144,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,17.92,35.84
621,144,11,1984,George Orwell,1,15.85,15.85
622,144,79,The Time Traveler's Wife,Audrey Niffenegger,1,14.48,14.48
623,145,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,3,15.33,45.99
624,145,12,Dune,Frank Herbert,3,18.7,56.1
625,145,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,3,17.87,53.61
626,145,96,Big Little Lies,Liane Moriarty,1,15.61,15.61
627,145,83,Klara and the Sun,Kazuo Ishiguro,2,25.24,50.48
628,145,51,The Hunger Games,Suzanne Collins,3,14.15,42.45
629,146,80,Where the Crawdads Sing,Delia Owens,2,20.32,40.64
630,146,7,Jane Eyre,Charlotte Brontë,2,12.6,25.2
631,146,12,Dune,Frank Herbert,1,13.6,13.6
632,146,75,Into the Wild,Jon Krakauer,2,17.0,34.0
633,147,24,The Name of the Wind,Patrick Rothfuss,3,19.2,57.6
634,147,25,The Way of Kings,Brandon Sanderson,1,30.88,30.88
635,148,50,It,Stephen King,1,22.74,22.74
636,148,46,Cold Mountain,Charles Frazier,2,20.3,40.6
637,148,66,The Sun and Her Flowers,Rupi Kaur,1,13.05,13.05
638,149,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,14.19,28.38
639,149,96,Big Little Lies,Liane Moriarty,3,13.87,41.61
640,149,77,Life of Pi,Yann Martel,1,14.97,14.97
641,149,1,The Great Gatsby,F. Scott Fitzgerald,3,12.6,37.8
642,149,82,Circe,Madeline Miller,1,19.66,19.66
643,149,55,Meditations,Marcus Aurelius,1,12.18,12.18
644,149,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,2,13.8,27.6
645,149,80,Where the Crawdads Sing,Delia Owens,2,17.5,35.0
646,150,43,The Book Thief,Markus Zusak,3,19.95,59.85
647,150,75,Into the Wild,Jon Krakauer,2,14.96,29.92
648,150,33,Gone Girl,Gillian Flynn,1,13.22,13.22
649,150,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,17.55,17.55
650,151,51,The Hunger Games,Suzanne Collins,2,12.93,25.86
651,151,86,"Where Are You Going, Bernadette",Maria Semple,1,19.05,19.05
652,152,98,The Vanishing Half,Brit Bennett,2,23.44,46.88
653,152,11,1984,George Orwell,1,15.98,15.98
654,152,32,The Girl with the Dragon Tattoo,Stieg Larsson,3,20.38,61.14
655,152,8,The Brothers Karamazov,Fyodor Dostoevsky,2,21.54,43.08
656,152,3,The Catcher in the Rye,J.D. Salinger,3,14.78,44.34
657,152,10,The Odyssey,Homer,2,16.68,33.36
658,153,25,The Way of Kings,Brandon Sanderson,1,31.62,31.62
659,153,39,Educated,Tara Westover,2,23.45,46.9
660,154,12,Dune,Frank Herbert,3,19.16,57.48
661,154,29,Outlander,Diana Gabaldon,2,21.17,42.34
662,154,39,Educated,Tara Westover,2,17.84,35.68
663,154,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,14.66,14.66
664,155,72,Treasure Island,Robert Louis Stevenson,3,10.0,30.0
665,155,41,Becoming,Michelle Obama,3,24.95,74.85
666,155,2,To Kill a Mockingbird,Harper Lee,1,16.64,16.64
667,155,5,Moby Dick,Herman Melville,3,12.23,36.69
668,155,67,The Divine Comedy,Dante Alighieri,3,20.3,60.9
669,156,50,It,Stephen King,3,24.36,73.08
670,156,92,The Guest List,Lucy Foley,2,17.51,35.02
671,156,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,14.57,29.14
672,157,66,The Sun and Her Flowers,Rupi Kaur,2,17.97,35.94
673,157,23,A Game of Thrones,George R.R. Martin,1,22.44,22.44
674,157,91,Normal People,Sally Rooney,2,20.01,40.02
675,157,100,Anxious People,Fredrik Backman,2,13.65,27.3
676,157,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,24.92,24.92
677,157,76,The Kite Runner,Khaled Hosseini,3,13.76,41.28
678,158,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,15.39,30.78
679,158,57,Man's Search for Meaning,Viktor E. Frankl,2,17.07,34.14
680,158,16,The Martian,Andy Weir,2,18.09,36.18
681,159,89,Project Hail Mary,Andy Weir,1,23.9,23.9
682,159,52,The Fault in Our Stars,John Green,2,13.41,26.82
683,160,92,The Guest List,Lucy Foley,1,15.24,15.24
684,161,36,The Silent Patient,Alex Michaelides,3,20.7,62.1
685,161,84,The Handmaid's Tale,Margaret Atwood,2,17.14,34.28
686,161,12,Dune,Frank Herbert,3,14.25,42.75
687,162,98,The Vanishing Half,Brit Bennett,1,20.0,20.0
688,162,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,3,11.66,34.98
689,162,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2,13.76,27.52
690,162,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,2,12.95,25.9
691,163,97,The Poppy War,R.F. Kuang,2,20.4,40.8
692,163,1,The Great Gatsby,F. Scott Fitzgerald,2,10.72,21.44
693,163,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,20.63,20.63
694,163,45,The Pillars of the Earth,Ken Follett,1,20.93,20.93
695,163,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,14.21,14.21
696,163,87,The Midnight Library,Matt Haig,1,15.54,15.54
697,163,84,The Handmaid's Tale,Margaret Atwood,3,13.03,39.09
698,164,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,16.54,16.54
699,164,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,11.38,11.38
700,164,52,The Fault in Our Stars,John Green,2,11.67,23.34
701,164,59,The Lean Startup,Eric Ries,3,19.0,57.0
702,164,37,The Murder of Roger Ackroyd,Agatha Christie,1,13.76,13.76
703,164,31,Me Before You,Jojo Moyes,2,16.38,32.76
704,165,50,It,Stephen King,3,20.26,60.78
705,165,8,The Brothers Karamazov,Fyodor Dostoevsky,3,27.82,83.46
706,165,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,3,16.36,49.08
707,166,57,Man's Search for Meaning,Viktor E. Frankl,2,12.41,24.82
708,166,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,18.75,37.5
709,167,31,Me Before You,Jojo Moyes,1,14.85,14.85
710,167,29,Outlander,Diana Gabaldon,1,18.1,18.1
711,167,95,The Song of Achilles,Madeline Miller,3,15.57,46.71
712,167,94,The Invisible Bridge,Julie Orringer,2,16.82,33.64
713,167,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,3,14.06,42.18
714,167,35,And Then There Were None,Agatha Christie,1,12.03,12.03
715,167,86,"Where Are You Going, Bernadette",Maria Semple,3,13.15,39.45
716,168,1,The Great Gatsby,F. Scott Fitzgerald,3,13.99,41.97
717,168,88,The Power,Naomi Alderman,1,20.04,20.04
718,168,80,Where the Crawdads Sing,Delia Owens,3,15.88,47.64
719,168,63,The Code Breaker,Walter Isaacson,3,20.08,60.24
720,168,77,Life of Pi,Yann Martel,2,14.71,29.42
721,168,4,One Hundred Years of Solitude,Gabriel García Márquez,3,17.66,52.98
722,169,17,Neuromancer,William Gibson,3,15.17,45.51
723,169,48,Dracula,Bram Stoker,2,12.53,25.06
724,169,60,Good to Great,Jim Collins,2,16.59,33.18
725,169,94,The Invisible Bridge,Julie Orringer,3,20.23,60.69
726,169,30,The Notebook,Nicholas Sparks,2,14.06,28.12
727,169,64,Leaves of Grass,Walt Whitman,1,14.76,14.76
728,170,32,The Girl with the Dragon Tattoo,Stieg Larsson,2,18.36,36.72
729,170,88,The Power,Naomi Alderman,3,17.2,51.6
730,170,58,Think and Grow Rich,Napoleon Hill,3,19.85,59.55
731,170,77,Life of Pi,Yann Martel,2,17.47,34.94
732,170,45,The Pillars of the Earth,Ken Follett,1,21.54,21.54
733,170,36,The Silent Patient,Alex Michaelides,1,20.19,20.19
734,170,29,Outlander,Diana Gabaldon,2,22.44,44.88
735,171,70,War and Peace,Leo Tolstoy,2,26.49,52.98
736,171,43,The Book Thief,Markus Zusak,1,19.59,19.59
737,171,87,The Midnight Library,Matt Haig,2,17.94,35.88
738,171,90,The Thursday Murder Club,Richard Osman,1,16.39,16.39
739,171,51,The Hunger Games,Suzanne Collins,1,14.73,14.73
740,171,59,The Lean Startup,Eric Ries,2,22.41,44.82
741,172,63,The Code Breaker,Walter Isaacson,2,25.02,50.04
742,172,82,Circe,Madeline Miller,2,22.66,45.32
743,172,43,The Book Thief,Markus Zusak,2,14.29,28.58
744,172,41,Becoming,Michelle Obama,1,20.08,20.08
745,172,67,The Divine Comedy,Dante Alighieri,2,21.02,42.04
746,173,8,The Brothers Karamazov,Fyodor Dostoevsky,3,20.87,62.61
747,173,27,Pride and Prejudice,Jane Austen,2,11.48,22.96
748,173,23,A Game of Thrones,George R.R. Martin,2,15.35,30.7
749,173,41,Becoming,Michelle Obama,1,17.98,17.98
750,173,37,The Murder of Roger Ackroyd,Agatha Christie,2,14.87,29.74
751,173,24,The Name of the Wind,Patrick Rothfuss,2,17.45,34.9
752,173,45,The Pillars of the Earth,Ken Follett,1,18.46,18.46
753,174,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,1,14.51,14.51
754,175,52,The Fault in Our Stars,John Green,1,11.55,11.55
755,175,78,The Alchemist,Paulo Coelho,3,13.05,39.15
756,175,7,Jane Eyre,Charlotte Brontë,3,11.85,35.55
757,175,35,And Then There Were None,Agatha Christie,3,13.12,39.36
758,175,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,20.79,20.79
759,175,80,Where the Crawdads Sing,Delia Owens,1,20.12,20.12
760,175,97,The Poppy War,R.F. Kuang,2,21.36,42.72
761,176,75,Into the Wild,Jon Krakauer,1,14.49,14.49
762,176,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,14.78,14.78
763,176,90,The Thursday Murder Club,Richard Osman,3,14.4,43.2
764,177,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,19.14,38.28
765,177,28,Sense and Sensibility,Jane Austen,1,10.97,10.97
766,177,92,The Guest List,Lucy Foley,1,18.39,18.39
767,177,31,Me Before You,Jojo Moyes,2,13.19,26.38
768,177,69,Les Misérables,Victor Hugo,2,22.32,44.64
769,177,86,"Where Are You Going, Bernadette",Maria Semple,3,16.85,50.55
770,177,27,Pride and Prejudice,Jane Austen,1,11.85,11.85
771,177,16,The Martian,Andy Weir,1,17.86,17.86
772,178,67,The Divine Comedy,Dante Alighieri,2,22.06,44.12
